Job Code,Grade,Salary,Original Hire Date,Run Date,Tenure
16330,4,53040,11/6/2023,6/1/2024,208
10870,5,69647.55,6/24/2019,6/1/2024,1804
12230,6,104120.64,6/6/2016,6/1/2024,2917
10850,8,161578.56,2/9/2015,6/1/2024,3400
10840,10,162000,1/6/2020,6/1/2024,1608
11850,6,75000,8/26/2013,6/1/2024,3932
12570,8,123154.8,1/31/2022,6/1/2024,852
11860,7,114400,11/28/2022,6/1/2024,551
10850,8,145000,12/5/2022,6/1/2024,544
50310,Union,52000,5/17/2011,6/1/2024,4764
50310,Union,52000,9/6/2011,6/1/2024,4652
11760,4,65520,7/12/2010,6/1/2024,5073
11580,2,47736,6/13/2017,6/1/2024,2545
12050,2,70012.8,11/12/2018,6/1/2024,2028
11760,4,62795.2,4/15/2019,6/1/2024,1874
17580,6,59384,4/4/2012,6/1/2024,4441
11760,4,69305.6,3/8/2012,6/1/2024,4468
50310,Union,48880,9/28/2020,6/1/2024,1342
11760,4,61401.6,3/18/2019,6/1/2024,1902
12430,4,56430.4,10/15/2015,6/1/2024,3152
12030,2,45323.2,7/24/2020,6/1/2024,1408
16720,4,67600,12/17/2014,6/1/2024,3454
11580,2,57616,10/26/2020,6/1/2024,1314
12100,4,59612.8,10/15/2018,6/1/2024,2056
50310,Union,48880,1/19/2021,6/1/2024,1229
12100,4,71531.2,5/1/2014,6/1/2024,3684
12030,2,51563.2,5/15/2017,6/1/2024,2574
12430,4,54412.8,3/11/2019,6/1/2024,1909
50310,Union,43680,4/6/2021,6/1/2024,1152
50310,Union,53040,8/28/2017,6/1/2024,2469
50310,Union,52000,9/21/2020,6/1/2024,1349
50310,Union,50960,5/14/2018,6/1/2024,2210
12430,4,54059.2,11/10/2020,6/1/2024,1299
50310,Union,49920,9/7/2021,6/1/2024,998
50310,Union,47840,11/3/2021,6/1/2024,941
12430,4,53996.8,1/5/2022,6/1/2024,878
11760,4,56774.02,2/23/2022,6/1/2024,829
12430,4,54080,5/23/2022,6/1/2024,740
11580,2,46009.6,5/17/2022,6/1/2024,746
50310,Union,48880,6/6/2022,6/1/2024,726
50310,Union,43680,6/13/2022,6/1/2024,719
12300,4,54288,6/20/2022,6/1/2024,712
50310,Union,48880,7/6/2022,6/1/2024,696
12300,4,55099.2,6/29/2022,6/1/2024,703
11760,4,58406.4,7/20/2022,6/1/2024,682
11760,4,58406.4,7/20/2022,6/1/2024,682
50310,Union,45760,7/20/2022,6/1/2024,682
50310,Union,48880,7/20/2022,6/1/2024,682
50310,Union,52000,7/27/2022,6/1/2024,675
50310,Union,43680,8/17/2022,6/1/2024,654
50310,Union,47840,8/1/2022,6/1/2024,670
50310,Union,48880,8/15/2022,6/1/2024,656
12430,4,56076.8,9/12/2022,6/1/2024,628
50310,Union,52000,9/14/2022,6/1/2024,626
50310,Union,52000,9/21/2022,6/1/2024,619
50310,Union,49920,9/21/2022,6/1/2024,619
11580,2,48838.4,9/19/2022,6/1/2024,621
12030,2,45676.8,10/4/2022,6/1/2024,606
12210,3,47736,10/17/2022,6/1/2024,593
12430,4,52561.6,10/24/2022,6/1/2024,586
16730,6,65873.6,11/3/2022,6/1/2024,576
12020,2,48214.4,11/28/2022,6/1/2024,551
50310,Union,45760,12/5/2022,6/1/2024,544
50310,Union,52000,12/12/2022,6/1/2024,537
50310,Union,49920,12/19/2022,6/1/2024,530
11570,2,53352,12/27/2022,6/1/2024,522
11820,2,50835.2,1/3/2023,6/1/2024,515
50310,Union,49920,1/9/2023,6/1/2024,509
12020,2,43264,1/9/2023,6/1/2024,509
12170,1,53040,1/9/2023,6/1/2024,509
11580,2,47840,1/30/2023,6/1/2024,488
11760,4,57761.6,1/30/2023,6/1/2024,488
50310,Union,48880,2/6/2023,6/1/2024,481
16730,6,69222.4,2/6/2023,6/1/2024,481
12430,4,57241.6,2/6/2023,6/1/2024,481
50310,Union,50960,2/6/2023,6/1/2024,481
50310,Union,52000,2/13/2023,6/1/2024,474
50310,Union,48880,2/13/2023,6/1/2024,474
16720,4,62732.8,3/20/2023,6/1/2024,439
50310,Union,46800,3/13/2023,6/1/2024,446
16710,3,51916.8,3/20/2023,6/1/2024,439
50310,Union,52000,3/20/2023,6/1/2024,439
11580,2,44720,3/27/2023,6/1/2024,432
50310,Union,50960,4/10/2023,6/1/2024,418
50310,Union,52000,4/3/2023,6/1/2024,425
50310,Union,48880,4/10/2023,6/1/2024,418
11580,2,47590.4,4/10/2023,6/1/2024,418
50310,Union,52000,4/10/2023,6/1/2024,418
50310,Union,52000,4/10/2023,6/1/2024,418
50310,Union,47840,4/17/2023,6/1/2024,411
12030,2,49753.6,4/17/2023,6/1/2024,411
50310,Union,48880,4/17/2023,6/1/2024,411
50310,Union,50960,4/17/2023,6/1/2024,411
50310,Union,48880,4/24/2023,6/1/2024,404
11760,4,54100.8,4/24/2023,6/1/2024,404
50310,Union,48880,4/24/2023,6/1/2024,404
12030,2,45614.4,5/1/2023,6/1/2024,397
50310,Union,50960,5/8/2023,6/1/2024,390
12430,4,57241.6,5/30/2023,6/1/2024,368
12030,2,47590.4,6/5/2023,6/1/2024,362
50310,Union,44720,6/5/2023,6/1/2024,362
12020,2,45427.2,6/12/2023,6/1/2024,355
12030,2,47590.4,6/12/2023,6/1/2024,355
50310,Union,45760,6/12/2023,6/1/2024,355
11580,2,50960,6/19/2023,6/1/2024,348
50310,Union,50960,6/19/2023,6/1/2024,348
11580,2,47590.4,6/26/2023,6/1/2024,341
50310,Union,47840,7/10/2023,6/1/2024,327
50310,Union,49920,7/10/2023,6/1/2024,327
50310,Union,50960,7/17/2023,6/1/2024,320
50310,Union,46800,7/17/2023,6/1/2024,320
50310,Union,50960,7/17/2023,6/1/2024,320
50310,Union,47840,7/24/2023,6/1/2024,313
50310,Union,48880,7/24/2023,6/1/2024,313
50310,Union,50960,7/31/2023,6/1/2024,306
50310,Union,50960,7/24/2023,6/1/2024,313
50310,Union,50960,7/31/2023,6/1/2024,306
50310,Union,50960,7/24/2023,6/1/2024,313
50310,Union,45760,7/24/2023,6/1/2024,313
11580,2,47590.4,8/7/2023,6/1/2024,299
50310,Union,50960,8/14/2023,6/1/2024,292
16710,3,46508.8,8/28/2023,6/1/2024,278
12030,2,48880,8/28/2023,6/1/2024,278
50310,Union,50960,9/5/2023,6/1/2024,270
50310,Union,47840,9/5/2023,6/1/2024,270
50310,Union,47840,9/11/2023,6/1/2024,264
50310,Union,50960,9/11/2023,6/1/2024,264
50310,Union,50960,9/18/2023,6/1/2024,257
50310,Union,47840,9/18/2023,6/1/2024,257
50310,Union,47840,9/18/2023,6/1/2024,257
50310,Union,47840,9/25/2023,6/1/2024,250
50310,Union,50960,9/25/2023,6/1/2024,250
50310,Union,50960,9/25/2023,6/1/2024,250
50310,Union,50960,10/2/2023,6/1/2024,243
50310,Union,47840,10/2/2023,6/1/2024,243
50310,Union,50960,10/9/2023,6/1/2024,236
50310,Union,45760,10/9/2023,6/1/2024,236
50310,Union,50960,10/9/2023,6/1/2024,236
50310,Union,50960,10/16/2023,6/1/2024,229
50310,Union,49920,10/16/2023,6/1/2024,229
50310,1,53040,10/17/2023,6/1/2024,228
12170,1,53040,10/16/2023,6/1/2024,229
50310,Union,48880,10/23/2023,6/1/2024,222
50310,Union,48880,10/23/2023,6/1/2024,222
16710,3,50169.6,10/23/2023,6/1/2024,222
50310,Union,50960,10/30/2023,6/1/2024,215
50310,Union,50960,11/13/2023,6/1/2024,201
50310,Union,49920,11/13/2023,6/1/2024,201
50310,Union,50960,11/13/2023,6/1/2024,201
12030,2,47590.4,11/6/2023,6/1/2024,208
50310,Union,50960,11/27/2023,6/1/2024,187
50310,Union,48880,12/4/2023,6/1/2024,180
50310,Union,50960,12/4/2023,6/1/2024,180
11570,2,57324.8,12/11/2023,6/1/2024,173
50310,Union,49920,2/5/2024,6/1/2024,117
11820,2,45760,2/12/2024,6/1/2024,110
50310,Union,50960,2/5/2024,6/1/2024,117
50310,Union,50960,2/12/2024,6/1/2024,110
12030,2,46800,2/5/2024,6/1/2024,117
50310,Union,50960,2/12/2024,6/1/2024,110
11820,2,45760,2/12/2024,6/1/2024,110
50310,Union,50960,2/19/2024,6/1/2024,103
50310,Union,50960,2/19/2024,6/1/2024,103
50310,Union,47840,2/19/2024,6/1/2024,103
50310,Union,50960,2/26/2024,6/1/2024,96
50310,Union,50960,3/4/2024,6/1/2024,89
11570,2,55120,3/11/2024,6/1/2024,82
50310,Union,47840,3/4/2024,6/1/2024,89
50310,Union,47840,3/11/2024,6/1/2024,82
50310,Union,50960,3/18/2024,6/1/2024,75
12020,2,47840,3/18/2024,6/1/2024,75
50310,Union,48880,3/25/2024,6/1/2024,68
50310,Union,50960,3/25/2024,6/1/2024,68
50310,Union,50960,3/18/2024,6/1/2024,75
50310,Union,49920,3/25/2024,6/1/2024,68
11580,2,45760,4/1/2024,6/1/2024,61
50310,Union,50960,4/8/2024,6/1/2024,54
50310,Union,50960,4/8/2024,6/1/2024,54
50310,Union,50960,4/15/2024,6/1/2024,47
11570,2,55120,4/15/2024,6/1/2024,47
50310,Union,50960,4/29/2024,6/1/2024,33
50310,Union,50960,4/29/2024,6/1/2024,33
50310,Union,50960,5/6/2024,6/1/2024,26
50310,Union,48880,5/6/2024,6/1/2024,26
11060,7,84000,9/9/2013,6/1/2024,3918
10041,7,81000,9/12/2005,6/1/2024,6837
11100,6,73262,1/17/2011,6/1/2024,4884
11070,6,76320,9/1/2016,6/1/2024,2830
13900,9,125000,7/24/2017,6/1/2024,2504
11040,8,124800,2/18/2019,6/1/2024,1930
11050,7,100000,3/22/2021,6/1/2024,1167
11090,6,78180.96,9/12/2016,6/1/2024,2819
11090,6,73912.8,8/2/2021,6/1/2024,1034
11050,7,92400,9/7/2021,6/1/2024,998
12570,8,110000,9/13/2021,6/1/2024,992
11100,6,74641.22,9/27/2021,6/1/2024,978
11050,7,100000,7/14/2014,6/1/2024,3610
11100,6,68640,2/21/2022,6/1/2024,831
11090,6,74160,9/26/2022,6/1/2024,614
10380,8,124800,10/10/2022,6/1/2024,600
12190,6,74256,12/12/2022,6/1/2024,537
11050,7,95000,5/11/2023,6/1/2024,387
11120,7,85000,5/22/2023,6/1/2024,376
10041,7,85000,7/17/2023,6/1/2024,320
12380,6,62400,7/10/2023,6/1/2024,327
11981,6,69680,8/21/2023,6/1/2024,285
11380,9,110000,9/11/2023,6/1/2024,264
11040,8,155000,9/18/2023,6/1/2024,257
11100,6,72800,11/13/2023,6/1/2024,201
11100,6,75000,1/2/2024,6/1/2024,151
11100,6,75000,1/2/2024,6/1/2024,151
11050,7,95000,1/2/2024,6/1/2024,151
12300,4,55161.6,1/9/2017,6/1/2024,2700
16720,4,56243.2,7/8/2019,6/1/2024,1790
11760,4,56243.2,7/27/2020,6/1/2024,1405
50320,Union,50960,9/21/2020,6/1/2024,1349
12020,2,49129.6,4/20/2021,6/1/2024,1138
50320,Union,50960,10/13/2014,6/1/2024,3519
50320,Union,50960,1/9/2012,6/1/2024,4527
11580,2,58697.6,10/4/2010,6/1/2024,4989
50320,Union,52520,10/1/2010,6/1/2024,4992
50320,Union,55057.6,10/1/2010,6/1/2024,4992
50320,Union,53456,10/1/2010,6/1/2024,4992
50320,Union,63523.2,10/1/2010,6/1/2024,4992
50320,Union,55494.4,10/1/2010,6/1/2024,4992
50320,Union,47840,9/13/2021,6/1/2024,992
50320,Union,50960,10/18/2021,6/1/2024,957
11600,1,40872,12/13/2021,6/1/2024,901
50320,Union,46800,12/21/2021,6/1/2024,893
12260,2,44345.6,3/9/2023,6/1/2024,450
50320,Union,50960,3/27/2023,6/1/2024,432
50320,Union,50960,4/17/2023,6/1/2024,411
12260,2,46051.2,5/18/2023,6/1/2024,380
50320,Union,49920,6/5/2023,6/1/2024,362
50320,Union,49920,6/12/2023,6/1/2024,355
50320,Union,47840,9/5/2023,6/1/2024,270
16710,3,51916.8,8/28/2023,6/1/2024,278
50320,Union,49920,12/11/2023,6/1/2024,173
11010,8,155000,12/12/1988,6/1/2024,12955
12560,8,130000,3/12/2004,6/1/2024,7386
11100,6,81201.12,11/4/2013,6/1/2024,3862
10041,7,71080.48,10/1/2010,6/1/2024,4992
11100,6,72800,10/31/2022,6/1/2024,579
11050,7,98000,11/20/2023,6/1/2024,194
11580,2,43243.2,9/7/2021,6/1/2024,998
12060,3,39728,3/23/2020,6/1/2024,1531
12820,2,42036.8,7/1/2020,6/1/2024,1431
15470,3,43908.8,9/9/2019,6/1/2024,1727
12060,3,43409.6,10/10/2011,6/1/2024,4618
12830,3,48880,11/17/2015,6/1/2024,3119
12060,3,57283.2,5/19/2008,6/1/2024,5857
11590,3,53435.2,7/29/2014,6/1/2024,3595
15470,3,60777.6,5/19/2008,6/1/2024,5857
12820,2,37585.6,3/7/2022,6/1/2024,817
12820,2,37523.2,10/25/2023,6/1/2024,220
11760,4,49504,11/20/2023,6/1/2024,194
11580,2,37440,1/15/2024,6/1/2024,138
11100,6,70941.94,5/28/2019,6/1/2024,1831
10070,6,72512,3/17/2020,6/1/2024,1537
11450,7,67980,4/25/2018,6/1/2024,2229
10070,6,71104,4/26/2021,6/1/2024,1132
11050,7,85000,8/28/2023,6/1/2024,278
12820,2,35193.6,3/1/2021,6/1/2024,1188
11580,2,37440,3/16/2020,6/1/2024,1538
12820,2,35068.8,3/8/2021,6/1/2024,1181
11590,3,43264,2/22/2021,6/1/2024,1195
12820,2,36524.8,10/12/2020,6/1/2024,1328
11580,2,39145.6,9/28/2020,6/1/2024,1342
12820,2,40268.8,8/10/2020,6/1/2024,1391
11760,4,43784,3/13/2020,6/1/2024,1541
12060,3,43097.6,7/27/2020,6/1/2024,1405
12830,3,41857.92,3/19/2020,6/1/2024,1535
12820,2,33155.2,12/14/2021,6/1/2024,900
12820,2,32136,11/19/2023,6/1/2024,195
12820,2,32531.2,11/29/2023,6/1/2024,185
12820,2,31200,1/31/2024,6/1/2024,122
12820,2,31200,1/31/2024,6/1/2024,122
12820,2,31200,2/14/2024,6/1/2024,108
12820,2,31200,2/19/2024,6/1/2024,103
12820,2,31200,2/19/2024,6/1/2024,103
12820,2,31200,3/21/2024,6/1/2024,72
12820,2,31200,3/21/2024,6/1/2024,72
12820,2,31200,3/21/2024,6/1/2024,72
12820,2,31200,4/8/2024,6/1/2024,54
12820,2,31200,4/22/2024,6/1/2024,40
11100,6,61018.5,3/21/2019,6/1/2024,1899
10870,5,69862.5,9/24/2018,6/1/2024,2077
11050,7,90000,2/12/2024,6/1/2024,110
12820,2,39873.6,3/2/2021,6/1/2024,1187
12820,2,42681.6,10/23/2020,6/1/2024,1317
12820,2,36691.2,6/13/2020,6/1/2024,1449
12820,2,44200,5/11/2020,6/1/2024,1482
15470,3,43867.2,11/13/2019,6/1/2024,1662
12820,2,40539.2,10/15/2020,6/1/2024,1325
12820,2,42203.2,1/11/2020,6/1/2024,1603
12820,2,43056,12/21/2020,6/1/2024,1258
12820,2,42224,3/12/2021,6/1/2024,1177
12820,2,44865.6,3/23/2020,6/1/2024,1531
12820,2,44262.4,8/30/2019,6/1/2024,1737
12820,2,46238.4,12/16/2019,6/1/2024,1629
12100,4,50481.6,8/29/2019,6/1/2024,1738
12820,2,49254.4,1/27/2020,6/1/2024,1587
12830,3,49046.4,12/15/2018,6/1/2024,1995
11760,4,46488,2/19/2020,6/1/2024,1564
12820,2,49129.6,2/5/2019,6/1/2024,1943
12060,3,51646.4,6/7/2019,6/1/2024,1821
12080,3,58406.4,3/15/2021,6/1/2024,1174
12300,4,55161.6,6/7/2021,6/1/2024,1090
12820,2,39561.6,9/15/2021,6/1/2024,990
12820,2,39374.4,9/27/2021,6/1/2024,978
11740,2,41600,6/20/2022,6/1/2024,712
12820,2,37793.6,12/5/2022,6/1/2024,544
11580,2,49420.8,1/18/2023,6/1/2024,500
11580,2,43680,3/20/2023,6/1/2024,439
11580,2,45760,4/19/2023,6/1/2024,409
12820,2,36504,5/8/2023,6/1/2024,390
11770,2,39915.2,7/17/2023,6/1/2024,320
12820,2,36774.4,8/21/2023,6/1/2024,285
12820,2,36691.2,9/2/2023,6/1/2024,273
12820,2,36504,9/25/2023,6/1/2024,250
12820,2,36691.2,10/2/2023,6/1/2024,243
12820,2,36774.4,10/11/2023,6/1/2024,234
12820,2,43056,10/16/2023,6/1/2024,229
12820,2,36691.2,12/18/2023,6/1/2024,166
12820,2,35360,1/2/2024,6/1/2024,151
12820,2,35360,1/2/2024,6/1/2024,151
11770,2,37440,1/8/2024,6/1/2024,145
12820,2,35360,1/31/2024,6/1/2024,122
11770,2,37440,1/31/2024,6/1/2024,122
12820,2,35360,1/31/2024,6/1/2024,122
11770,2,37440,1/31/2024,6/1/2024,122
11770,2,37440,2/7/2024,6/1/2024,115
12820,2,35360,2/13/2024,6/1/2024,109
12820,2,35360,3/10/2024,6/1/2024,83
11770,2,37440,3/10/2024,6/1/2024,83
11770,2,37440,3/10/2024,6/1/2024,83
11770,2,35360,3/10/2024,6/1/2024,83
11770,2,35360,3/10/2024,6/1/2024,83
12820,2,35360,3/10/2024,6/1/2024,83
11580,2,40560,3/18/2024,6/1/2024,75
12820,2,35360,4/2/2024,6/1/2024,60
12820,2,35360,4/2/2024,6/1/2024,60
11760,4,47840,4/9/2024,6/1/2024,53
11760,4,47840,4/9/2024,6/1/2024,53
12820,2,35360,4/15/2024,6/1/2024,47
12820,2,35360,4/15/2024,6/1/2024,47
11770,2,37440,5/7/2024,6/1/2024,25
12820,2,35360,5/7/2024,6/1/2024,25
11000,9,135200,10/18/2021,6/1/2024,957
11100,6,72080,9/27/2021,6/1/2024,978
11070,6,67600,5/22/2023,6/1/2024,376
11100,6,66300,12/3/2023,6/1/2024,181
11760,4,43264,10/20/2013,6/1/2024,3877
16730,6,68640,1/20/2014,6/1/2024,3785
12820,2,38251.2,6/16/2014,6/1/2024,3638
12820,2,37481.6,4/16/2017,6/1/2024,2603
12820,2,37481.6,3/4/2018,6/1/2024,2281
12820,2,37481.6,3/4/2018,6/1/2024,2281
12830,3,39000,11/25/2019,6/1/2024,1650
12820,2,36774.4,11/25/2019,6/1/2024,1650
11760,4,43680,1/19/2020,6/1/2024,1595
15470,3,52478.4,7/20/2020,6/1/2024,1412
11590,3,44116.8,10/28/2021,6/1/2024,947
12830,3,39395.2,12/13/2021,6/1/2024,901
12820,2,35984,7/10/2022,6/1/2024,692
12820,2,38188.8,9/21/2022,6/1/2024,619
12820,2,35692.8,2/22/2023,6/1/2024,465
11700,3,37440,5/10/2023,6/1/2024,388
12820,2,35692.8,5/17/2023,6/1/2024,381
12820,2,35006.4,6/14/2023,6/1/2024,353
12820,2,35692.8,6/19/2023,6/1/2024,348
15470,3,38937.6,8/21/2023,6/1/2024,285
11580,2,40102.4,10/2/2023,6/1/2024,243
12820,2,35692.8,10/2/2023,6/1/2024,243
12820,2,35692.8,10/9/2023,6/1/2024,236
12820,2,35692.8,10/16/2023,6/1/2024,229
11760,4,44096,11/6/2023,6/1/2024,208
12820,2,35339.2,11/20/2023,6/1/2024,194
12820,2,34320,2/1/2024,6/1/2024,121
12820,2,34320,2/1/2024,6/1/2024,121
12820,2,34320,2/6/2024,6/1/2024,116
12820,2,34320,3/5/2024,6/1/2024,88
12820,2,34320,3/5/2024,6/1/2024,88
12820,2,34320,3/5/2024,6/1/2024,88
11700,3,37440,3/11/2024,6/1/2024,82
12820,2,34320,3/19/2024,6/1/2024,74
12820,2,34320,3/21/2024,6/1/2024,72
12820,2,34320,4/1/2024,6/1/2024,61
16720,4,54995.2,4/8/2024,6/1/2024,54
12820,2,34320,4/29/2024,6/1/2024,33
12820,2,34320,4/29/2024,6/1/2024,33
11000,9,104000,12/16/2019,6/1/2024,1629
12550,7,83200,5/31/2022,6/1/2024,732
11050,7,98800,10/10/2022,6/1/2024,600
11100,6,72800,3/6/2023,6/1/2024,453
11100,6,65280,5/8/2023,6/1/2024,390
11050,7,85000,7/31/2023,6/1/2024,306
12380,6,64000,3/11/2024,6/1/2024,82
11580,2,51417.6,5/16/2013,6/1/2024,4034
11700,3,47590.4,9/3/2002,6/1/2024,7942
11700,3,49753.6,8/20/2003,6/1/2024,7591
11700,3,44241.6,11/27/2006,6/1/2024,6396
11700,3,49753.6,3/22/2015,6/1/2024,3359
11700,3,45427.2,5/23/2016,6/1/2024,2931
11580,2,43908.8,4/4/2022,6/1/2024,789
12020,2,41766.4,12/19/2022,6/1/2024,530
12020,2,41766.4,2/20/2023,6/1/2024,467
11700,3,39520,4/24/2023,6/1/2024,404
11700,3,36774.4,6/19/2023,6/1/2024,348
11700,3,39915.2,7/24/2023,6/1/2024,313
11700,3,39249.6,9/25/2023,6/1/2024,250
11700,3,40019.2,9/25/2023,6/1/2024,250
11700,3,39249.6,10/2/2023,6/1/2024,243
11100,6,62400,4/4/2022,6/1/2024,789
11050,7,80000,9/12/2022,6/1/2024,628
12060,3,52374.4,11/9/2006,6/1/2024,6414
12420,3,50710.4,12/2/2008,6/1/2024,5660
12060,3,49961.6,6/9/2012,6/1/2024,4375
12420,3,45531.2,3/23/2020,6/1/2024,1531
11690,2,39520,11/1/2021,6/1/2024,943
11710,2,41100.8,11/22/2021,6/1/2024,922
11760,4,54745.6,12/13/2021,6/1/2024,901
11580,2,47611.2,12/13/2021,6/1/2024,901
11760,4,53019.2,2/8/2022,6/1/2024,844
11570,2,46779.2,2/21/2022,6/1/2024,831
14980,3,47694.4,3/7/2022,6/1/2024,817
12430,4,49441.6,3/21/2022,6/1/2024,803
14980,3,47611.2,4/25/2022,6/1/2024,768
16730,6,57324.8,5/31/2022,6/1/2024,732
14980,3,47611.2,6/27/2022,6/1/2024,705
14980,3,45864,7/5/2022,6/1/2024,697
11760,4,49920,8/15/2022,6/1/2024,656
12050,2,45656,8/22/2022,6/1/2024,649
12170,1,37336,8/17/2022,6/1/2024,654
14980,3,47923.2,8/31/2022,6/1/2024,640
14980,3,44720,9/6/2022,6/1/2024,634
11760,4,51916.8,9/12/2022,6/1/2024,628
12020,2,46300.8,9/19/2022,6/1/2024,621
14980,3,44720,10/5/2022,6/1/2024,605
14980,3,47694.4,10/3/2022,6/1/2024,607
11710,2,41496,10/31/2022,6/1/2024,579
11760,4,51916.8,1/4/2023,6/1/2024,514
11710,2,45427.2,1/9/2023,6/1/2024,509
11710,2,40705.6,1/9/2023,6/1/2024,509
11760,4,49920,2/20/2023,6/1/2024,467
11710,2,41288,2/27/2023,6/1/2024,460
12210,3,44553.6,3/6/2023,6/1/2024,453
12210,3,42432,3/27/2023,6/1/2024,432
12420,3,46737.6,3/20/2023,6/1/2024,439
11710,2,41100.8,3/27/2023,6/1/2024,432
14980,3,45864,4/3/2023,6/1/2024,425
11710,2,41288,4/17/2023,6/1/2024,411
12020,2,44990.4,8/7/2023,6/1/2024,299
11690,2,41496,8/14/2023,6/1/2024,292
14980,3,45427.2,8/28/2023,6/1/2024,278
12170,1,36587.2,10/18/2023,6/1/2024,227
14980,3,45635.2,11/6/2023,6/1/2024,208
11730,1,36420.8,11/13/2023,6/1/2024,201
11730,1,41100.8,11/27/2023,6/1/2024,187
14980,3,45427.2,12/4/2023,6/1/2024,180
11690,2,41100.8,12/11/2023,6/1/2024,173
11690,2,39520,1/2/2024,6/1/2024,151
11690,2,39520,1/2/2024,6/1/2024,151
11690,2,39520,1/10/2024,6/1/2024,143
11690,2,39520,1/15/2024,6/1/2024,138
12760,3,39520,2/5/2024,6/1/2024,117
11700,3,43680,2/15/2024,6/1/2024,107
11690,2,39520,2/7/2024,6/1/2024,115
11710,2,39520,2/7/2024,6/1/2024,115
11580,2,41600,2/14/2024,6/1/2024,108
11690,2,39520,2/20/2024,6/1/2024,102
16720,4,64480,3/11/2024,6/1/2024,82
14980,3,43680,3/11/2024,6/1/2024,82
11690,2,39520,3/11/2024,6/1/2024,82
16720,4,58240,3/13/2024,6/1/2024,80
12170,1,35360,4/8/2024,6/1/2024,54
12170,1,35360,3/25/2024,6/1/2024,68
12170,1,35360,4/1/2024,6/1/2024,61
11730,1,35360,4/15/2024,6/1/2024,47
12420,3,43680,4/15/2024,6/1/2024,47
11710,2,39520,4/17/2024,6/1/2024,45
12170,1,35360,4/15/2024,6/1/2024,47
11600,1,35360,4/22/2024,6/1/2024,40
12170,1,35360,4/22/2024,6/1/2024,40
12170,1,35360,4/29/2024,6/1/2024,33
11050,7,87000,7/16/2018,6/1/2024,2147
11100,6,68250,8/21/2018,6/1/2024,2111
10370,7,82500,2/2/2021,6/1/2024,1215
11120,7,74984,8/30/2021,6/1/2024,1006
11981,6,57969.6,11/22/2021,6/1/2024,922
10041,7,63000,3/7/2022,6/1/2024,817
11070,6,67632.5,6/6/2022,6/1/2024,726
11100,6,75000.87,8/8/2022,6/1/2024,663
12560,8,96900,10/19/2022,6/1/2024,591
11100,6,65000,3/4/2024,6/1/2024,89
11760,4,56056,10/24/2006,6/1/2024,6430
11700,3,52478.4,4/26/2021,6/1/2024,1132
11700,3,51251.2,6/7/2021,6/1/2024,1090
11760,4,56929.6,6/28/2021,6/1/2024,1069
11700,3,52478.4,7/12/2021,6/1/2024,1055
12050,2,56700.8,8/4/2021,6/1/2024,1032
11580,2,49961.6,8/30/2021,6/1/2024,1006
11700,3,52478.4,9/27/2021,6/1/2024,978
15470,3,46550.4,10/18/2021,6/1/2024,957
11700,3,49982.4,2/4/2022,6/1/2024,848
11700,3,49961.6,2/14/2022,6/1/2024,838
15470,3,42328,3/21/2022,6/1/2024,803
11700,3,49961.6,6/27/2022,6/1/2024,705
11700,3,47361.6,1/18/2023,6/1/2024,500
11700,3,47361.6,1/30/2023,6/1/2024,488
11700,3,47361.6,4/6/2023,6/1/2024,422
11580,2,47590.4,4/27/2023,6/1/2024,401
11700,3,45760,7/10/2023,6/1/2024,327
11700,3,45760,2/12/2024,6/1/2024,110
11700,3,45760,3/5/2024,6/1/2024,88
11600,1,41600,4/15/2024,6/1/2024,47
11050,7,93600,10/24/2022,6/1/2024,586
11740,2,46488,1/27/2020,6/1/2024,1587
11790,2,51708.8,6/22/2009,6/1/2024,5458
11750,3,52998.4,6/22/2009,6/1/2024,5458
11580,2,52395.2,1/18/2010,6/1/2024,5248
11580,2,55036.8,9/20/2020,6/1/2024,1350
11600,1,43472,10/15/2012,6/1/2024,4247
16710,3,47257.6,10/6/2016,6/1/2024,2795
11580,2,49628.8,9/16/2005,6/1/2024,6833
11700,3,57948.8,12/21/2016,6/1/2024,2719
11760,4,61276.8,8/24/2015,6/1/2024,3204
16710,3,53289.6,7/17/2006,6/1/2024,6529
11700,3,53435.2,3/29/2021,6/1/2024,1160
11700,3,57948.8,11/23/2009,6/1/2024,5304
15470,3,54516.8,7/25/2005,6/1/2024,6886
11740,2,43846.4,3/29/2021,6/1/2024,1160
16710,3,55120,1/18/2016,6/1/2024,3057
11600,1,38147.2,6/21/2021,6/1/2024,1076
16720,4,58510.4,11/7/1988,6/1/2024,12990
11700,3,57470.4,11/6/2015,6/1/2024,3130
16710,3,66435.2,12/21/2015,6/1/2024,3085
11700,3,57948.8,8/13/2015,6/1/2024,3215
11740,2,47819.2,4/11/2016,6/1/2024,2973
11760,4,64896,6/11/2015,6/1/2024,3278
11580,2,49961.6,4/21/2019,6/1/2024,1868
11790,2,43680,12/2/2021,6/1/2024,912
11740,2,42993.6,12/8/2021,6/1/2024,906
11790,2,48048,2/9/2022,6/1/2024,843
11760,4,56243.2,3/30/2022,6/1/2024,794
11740,2,42993.6,4/27/2022,6/1/2024,766
11790,2,50128,5/4/2022,6/1/2024,759
12480,4,59425.6,6/15/2022,6/1/2024,717
16710,3,56784,10/19/2022,6/1/2024,591
11580,2,50294.4,2/15/2023,6/1/2024,472
11570,2,50835.2,5/3/2023,6/1/2024,395
